id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
1068405,2011,01/12/2011,1012015,1.0,RENT,1,Low,43000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,25.26,11264.00958,10000.0,0.0,312.91,ulster
1068395,2011,01/12/2011,1012015,1.0,RENT,1,Low,50000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,16.44,13920.02507,12000.0,0.0,386.7,ulster
1068202,2011,01/12/2011,1032015,10.0,MORTGAGE,3,Low,67000,1,25000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,13.49,C,3,14.15,23880.65,13833.2,2010.58,575.12,ulster
1068006,2011,01/12/2011,1092013,4.0,RENT,1,Low,45000,1,19750, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,10.65,B,2,22.8,11930.65,8590.58,641.29,643.33,ulster
1068075,2011,01/12/2011,1012013,3.0,RENT,1,Low,31200,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,14.81,10904.24,10000.0,0.0,322.25,Northern-Irl
1065642,2011,01/12/2011,1122013,4.0,RENT,1,Low,66000,1,13650, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,24.09,16011.18,13650.0,0.0,456.12,ulster
1068179,2011,01/12/2011,1062014,10.0,RENT,1,Low,52000,1,28000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,19.91,E,5,20.7,12173.07,4281.54,3132.16,312.04,munster
1068158,2011,01/12/2011,1012015,10.0,RENT,1,Low,56964,1,18000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,27.55,20275.33655,18000.0,0.0,563.23,ulster
1068180,2011,01/12/2011,1022012,7.0,RENT,1,Low,49500,1,2500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,10.33,2529.9,2500.0,0.0,85.78,leinster
1065673,2011,01/12/2011,1082013,10.0,RENT,1,Low,70000,1,21000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,20.3,E,5,23.21,27085.42,21000.0,0.0,559.89,ulster
1068159,2011,01/12/2011,1012015,6.0,MORTGAGE,3,Medium,125000,2,35000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,22.71,40006.54992,35000.0,0.0,1111.37,ulster
1068165,2011,01/12/2011,1122013,3.0,RENT,1,Low,33000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.51,A,1,9.75,11027.3,10000.0,0.0,311.11,Northern-Irl
1059689,2011,01/12/2011,1012015,0.5,RENT,1,Low,30000,1,7000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,15.8,8452.256793,7000.0,0.0,234.82,leinster
1066215,2011,01/12/2011,1082012,8.0,MORTGAGE,3,Low,90000,1,24000, 36 months,1,INDIVIDUAL,1,home_improvement,7,High,2,Bad Loan,1,15.96,C,3,9.17,5895.68,3813.57,0.0,843.3,ulster
1063270,2011,01/12/2011,1062014,5.0,MORTGAGE,3,Low,23000,1,10625, 36 months,1,INDIVIDUAL,1,medical,9,Low,1,Good Loan,0,7.51,A,1,18.89,11841.940709999999,10625.0,0.0,330.56,ulster
1067931,2011,01/12/2011,1012013,2.0,RENT,1,Low,24000,1,5000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.65,C,3,18.3,5682.08,5000.0,0.0,172.48,Northern-Irl
1067922,2011,01/12/2011,1012015,10.0,RENT,1,Low,62000,1,8850, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,17.71,9781.605755,8850.0,0.0,271.73,Northern-Irl
1067919,2011,01/12/2011,1122012,4.0,RENT,1,Low,44000,1,6375, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,4.8,6737.55,6375.0,0.0,198.34,leinster
1068106,2011,01/12/2011,1032014,1.0,RENT,1,Low,90000,1,6000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,2.97,7041.293751,6000.0,0.0,198.46,Northern-Irl
1068111,2011,01/12/2011,1112013,10.0,RENT,1,Low,41000,1,11100, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Bad Loan,1,6.62,A,1,29.85,8120.14,6516.79,626.5,340.82,Northern-Irl
1067655,2011,01/12/2011,1102014,2.0,MORTGAGE,3,Low,56000,1,10000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,10.82,12727.42606,10000.0,0.0,225.95,ulster
1060662,2011,01/12/2011,1012015,5.0,MORTGAGE,3,Low,26500,1,6200, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,6.03,A,1,18.2,6793.070094,6200.0,0.0,188.71,leinster
1061304,2011,01/12/2011,1052014,1.0,RENT,1,Low,54000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.64,E,5,19.69,19401.719380000002,15000.0,0.0,547.12,leinster
1068095,2011,01/12/2011,1012015,2.0,RENT,1,Low,53000,1,4200, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,11.71,B,2,16.91,5000.46251,4200.0,0.0,138.92,Northern-Irl
1067182,2011,01/12/2011,1042012,4.0,RENT,1,Low,52800,1,14000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,7.36,14487.95,14000.0,0.0,480.33,ulster
822464,2011,01/12/2011,1092013,1.0,MORTGAGE,3,Low,38000,1,8875, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,23.53,9712.65,8875.0,0.0,276.11,leinster
1063526,2011,01/12/2011,1012015,7.0,RENT,1,Low,38000,1,13500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,12.38,15657.939380000002,13500.0,0.0,435.04,ulster
1068091,2011,01/12/2011,1052014,2.0,RENT,1,Low,42000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,9.91,B,2,7.83,11234.49,9011.72,414.89,386.7,cannught
1068090,2011,01/12/2011,1052014,4.0,RENT,1,Low,55000,1,16000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.91,E,5,15.8,22277.26289,16000.0,0.0,423.11,ulster
1068082,2011,01/12/2011,1082013,8.0,MORTGAGE,3,Low,60000,1,21600, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.42,E,5,16.74,27580.75,21600.0,0.0,565.32,leinster
1068078,2011,01/12/2011,1072014,6.0,MORTGAGE,3,Low,87000,1,6000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,10.65,B,2,12.86,6999.427406999999,6000.0,0.0,195.44,Northern-Irl
1057633,2011,01/12/2011,1092015,5.0,OWN,2,Low,25000,1,8450, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,22.51,12188.56442,8450.0,0.0,208.97,cannught
1046204,2011,01/12/2011,1022015,1.0,RENT,1,Low,82000,1,20000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,13.49,C,3,17.68,26397.31306,20000.0,0.0,460.1,cannught
1067794,2011,01/12/2011,1072013,8.0,RENT,1,Low,60000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,11.71,B,2,22.08,6002.23,4293.91,319.46,330.76,ulster
1067816,2011,01/12/2011,1032014,5.0,MORTGAGE,3,Low,80000,1,12000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.29,D,4,18.18,14946.560019999999,12000.0,0.0,423.61,leinster
1068018,2011,01/12/2011,1102013,10.0,RENT,1,Low,25000,1,13475, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,13.49,C,3,21.89,6198.89,3516.74,0.0,309.99,ulster
1052996,2011,01/12/2011,1022015,5.0,RENT,1,Low,48000,1,7200, 36 months,1,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,12.42,B,2,17.43,8677.156340000001,7200.0,0.0,240.59,cannught
1067818,2011,01/12/2011,1082012,1.0,MORTGAGE,3,Low,85000,1,5600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.65,C,3,12.24,1350.86,905.39,0.0,193.17,munster
1064842,2011,01/12/2011,1122013,0.5,RENT,1,Low,57000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,10.86,14396.58,12000.0,0.0,411.71,ulster
1067109,2011,01/12/2011,1052013,2.0,RENT,1,Low,25000,1,8500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.03,A,1,1.73,9074.73,8500.0,0.0,258.71,Northern-Irl
1067971,2011,01/12/2011,1012015,2.0,RENT,1,Low,34000,1,8000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,18.28,9279.812752,8000.0,0.0,257.8,Northern-Irl
1057518,2011,01/12/2011,1012015,10.0,RENT,1,Low,40000,1,8000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,15.0,9622.78032,8000.0,0.0,267.33,ulster
1067473,2011,01/12/2011,1112015,10.0,RENT,1,Low,42656,1,16000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,17.44,22394.08,16000.0,0.0,382.92,leinster
1062177,2011,01/12/2011,1062013,2.0,MORTGAGE,3,Low,44400,1,15000, 36 months,1,INDIVIDUAL,1,house,12,High,2,Good Loan,0,17.27,D,4,3.59,17991.53,15000.0,0.0,536.81,leinster
1067447,2011,01/12/2011,1072014,2.0,OWN,2,Low,30000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,11.24,11386.43022,10000.0,0.0,322.25,Northern-Irl
1059412,2011,01/12/2011,1122013,5.0,MORTGAGE,3,Low,70000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,16.78,10902.91,10000.0,0.0,307.04,Northern-Irl
1062608,2011,01/12/2011,1082012,3.0,RENT,1,Low,28000,1,8000, 36 months,1,INDIVIDUAL,1,car,2,High,2,Good Loan,0,14.65,C,3,12.6,8636.82,8000.0,0.0,275.96,ulster
1067664,2011,01/12/2011,1122014,2.0,MORTGAGE,3,Low,50000,1,22000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,13.22,25521.095719999998,22000.0,0.0,708.95,cannught
1067441,2011,01/12/2011,1122013,10.0,MORTGAGE,3,Low,94800,1,6000, 36 months,1,INDIVIDUAL,1,car,2,High,2,Good Loan,0,14.27,C,3,24.53,7215.05,6000.0,0.0,205.86,munster
1067654,2011,01/12/2011,1122015,10.0,OWN,2,Low,40000,1,16000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,9.39,16282.75,12138.89,0.0,339.25,leinster
1067644,2011,01/12/2011,1122013,6.05,OWN,2,Low,12000,1,2500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,7.51,A,1,16.3,1838.88,1575.06,10.08,77.78,ulster
1062288,2011,01/12/2011,1092014,2.0,MORTGAGE,3,Low,36000,1,13500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,22.93,15621.26606,13500.0,0.0,435.04,leinster
1067434,2011,01/12/2011,1012015,2.0,RENT,1,High,225000,3,25000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,8.32,30071.72882,25000.0,0.0,835.39,Northern-Irl
1067419,2011,01/12/2011,1092014,2.0,RENT,1,Low,45900,1,10000, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,13.49,C,3,24.97,12174.48231,10000.0,0.0,339.31,ulster
1067601,2011,01/12/2011,1012015,4.0,RENT,1,Low,27200,1,2500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,6.44,3050.276004,2500.0,0.0,84.83,ulster
1067579,2011,01/12/2011,1012015,1.0,RENT,1,Low,42000,1,7325, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,22.57,8844.700842,7325.0,0.0,245.72,leinster
1067563,2011,01/12/2011,1102012,5.0,RENT,1,Medium,135000,2,4000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,12.12,4337.11,4000.0,0.0,133.67,Northern-Irl
1067364,2011,01/12/2011,1032014,5.0,RENT,1,Low,65000,1,10000, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Bad Loan,1,13.49,C,3,6.92,9270.84,6799.56,459.53,339.31,ulster
1067152,2011,01/12/2011,1012014,0.5,RENT,1,Low,24000,1,7750, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,17.27,D,4,16.1,6934.0,4935.39,11.91,277.36,cannught
1062471,2011,01/12/2011,1102012,6.0,RENT,1,Low,70000,1,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,20.89,F,6,16.63,5425.96,1318.27,1073.61,539.84,leinster
1066842,2011,01/12/2011,1012014,10.0,RENT,1,Low,65000,1,9600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,11.65,11337.71,9600.0,0.0,320.79,Northern-Irl
1067126,2011,01/12/2011,1082012,3.0,RENT,1,Low,60000,1,21000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,11.71,B,2,6.62,3708.24,2142.87,0.0,464.07,ulster
1067326,2011,01/12/2011,1122012,3.0,RENT,1,Low,30000,1,14000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,15.52,15200.08,14000.0,0.0,456.03,Northern-Irl
1066789,2011,01/12/2011,1012015,10.0,RENT,1,Low,43000,1,13350, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,20.57,16058.394419999999,13350.0,0.0,446.1,ulster
1067324,2011,01/12/2011,1042014,10.0,RENT,1,Low,42000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,16.77,D,4,19.63,13373.77,8365.66,1084.71,533.08,cannught
1067102,2011,01/12/2011,1082013,8.0,RENT,1,Low,75000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,17.27,D,4,16.03,10198.4,6944.85,15.16,536.81,ulster
1046969,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Medium,129000,2,11000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,10.94,12119.38,8158.5,0.0,253.06,ulster
1067084,2011,01/12/2011,1102013,2.0,MORTGAGE,3,Medium,168000,2,35000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,3.17,38059.76,35000.0,0.0,1140.07,munster
1067090,2011,01/12/2011,1012015,9.0,MORTGAGE,3,Low,74000,1,9000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,8.89,10552.7928,9000.0,0.0,293.16,cannught
1060875,2011,01/12/2011,1122015,7.0,MORTGAGE,3,Low,52000,1,22475, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,15.23,25796.01,16512.33,0.0,537.87,Northern-Irl
1067265,2011,01/12/2011,1052014,1.0,RENT,1,Low,58500,1,16000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,20.64,12295.72,9479.47,10.47,536.72,cannught
1067287,2011,01/12/2011,1012015,5.0,RENT,1,Low,71000,1,13500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,11.97,16301.54517,13500.0,0.0,452.86,leinster
1067066,2011,01/12/2011,1012015,10.0,RENT,1,Low,75000,1,24000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,11.6,28978.67895,24000.0,0.0,805.08,ulster
1067283,2011,01/12/2011,1012015,5.0,RENT,1,Low,60000,1,12000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,10.84,14070.398640000001,12000.0,0.0,390.88,ulster
1067266,2011,01/12/2011,1122015,5.0,RENT,1,Low,87996,1,8400, 60 months,2,INDIVIDUAL,1,major_purchase,8,High,2,Good Loan,0,16.77,D,4,11.35,9940.54,6104.36,0.0,207.73,Northern-Irl
1066635,2011,01/12/2011,1012012,5.0,MORTGAGE,3,Medium,140000,2,28000, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,17.58,D,4,12.07,28411.15,28000.0,0.0,704.64,leinster
1067026,2011,01/12/2011,1092014,10.0,RENT,1,Low,66000,1,14000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,11.15,15450.084219999999,14000.0,0.0,429.86,leinster
1067038,2011,01/12/2011,1102012,8.0,MORTGAGE,3,Low,70000,1,12000, 36 months,1,INDIVIDUAL,1,other,4,High,2,Bad Loan,1,14.27,C,3,8.4,4241.16,2534.26,543.42,411.71,Northern-Irl
1067030,2011,01/12/2011,1092014,10.0,MORTGAGE,3,Low,100000,1,25000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,6.88,29277.573839999997,25000.0,0.0,826.9,Northern-Irl
1065350,2011,01/12/2011,1012015,5.0,RENT,1,Low,50000,1,9000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,17.81,10867.20998,9000.0,0.0,301.91,Northern-Irl
1067028,2011,01/12/2011,1012015,4.0,RENT,1,Low,35000,1,13250, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,24.93,15535.931859999999,13250.0,0.0,431.6,cannught
1061877,2011,01/12/2011,1012014,6.0,RENT,1,Low,75000,1,20000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,22.38,23861.58,20000.0,0.0,678.61,ulster
1067018,2011,01/12/2011,1012015,5.0,RENT,1,Low,71000,1,3000, 36 months,1,INDIVIDUAL,1,medical,9,High,2,Good Loan,0,14.65,C,3,21.84,3723.936325,3000.0,0.0,103.49,cannught
1067223,2011,01/12/2011,1012015,10.0,MORTGAGE,3,Low,48000,1,7350, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,11.93,8616.33002,7350.0,0.0,239.42,leinster
1067004,2011,01/12/2011,1012015,5.0,RENT,1,Low,36000,1,11500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,21.1,14400.49925,11500.0,0.0,400.18,leinster
1031265,2011,01/12/2011,1052013,10.0,MORTGAGE,3,Low,86000,1,13650, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.42,B,2,12.29,8203.29,5810.73,460.64,456.12,ulster
1066835,2011,01/12/2011,1072012,3.0,RENT,1,Low,30000,1,10500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,16.29,D,4,15.0,2222.16,1414.89,0.0,370.66,ulster
1067181,2011,01/12/2011,1012015,2.0,RENT,1,Low,60000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,15.5,13919.413869999998,12000.0,0.0,386.7,ulster
1067179,2011,01/12/2011,1012015,3.0,RENT,1,Low,34000,1,6000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,8.9,A,1,14.51,6857.261151000001,6000.0,0.0,190.52,cannught
1067172,2011,01/12/2011,1072013,10.0,MORTGAGE,3,Low,44200,1,11500, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,15.27,C,3,21.69,13598.01,11500.0,0.0,400.18,ulster
1066712,2011,01/12/2011,1022014,7.0,MORTGAGE,3,Low,82000,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,12.0,8290.73,7000.0,0.0,233.91,Northern-Irl
1066706,2011,01/12/2011,1102015,6.0,MORTGAGE,3,Low,83000,1,29500, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,20.3,E,5,20.93,45755.229980000004,29500.0,0.0,786.51,munster
1066836,2011,01/12/2011,1012015,2.0,RENT,1,Low,41000,1,2000, 36 months,1,INDIVIDUAL,1,moving,10,High,2,Good Loan,0,15.27,C,3,17.74,2520.4,2000.0,0.0,69.6,munster
1066826,2011,01/12/2011,1012015,0.5,MORTGAGE,3,Low,36000,1,11625, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,13.49,C,3,19.33,14196.268240000001,11625.0,0.0,394.45,cannught
1063280,2011,01/12/2011,1062014,10.0,RENT,1,Low,35000,1,15075, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.27,C,3,20.16,15502.77,11609.04,519.28,517.21,munster
1057447,2011,01/12/2011,1102014,1.0,RENT,1,Low,30000,1,5300, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,15.27,C,3,24.88,6622.546709,5300.0,0.0,184.43,Northern-Irl
1040867,2011,01/12/2011,1012015,0.5,RENT,1,Low,40000,1,8200, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,6.62,A,1,11.1,9062.49784,8200.0,0.0,251.77,Northern-Irl
1065232,2011,01/12/2011,1012015,9.0,MORTGAGE,3,Medium,105000,2,12000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,13.98,14431.97856,12000.0,0.0,400.99,munster
1052492,2011,01/12/2011,1012015,4.0,MORTGAGE,3,Low,45000,1,8650, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.27,C,3,7.6,10678.68477,8650.0,0.0,296.78,leinster
1066664,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Medium,109000,2,21000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.27,D,4,7.75,14117.18,8549.22,0.0,294.98,Northern-Irl
1066659,2011,01/12/2011,1122015,2.0,RENT,1,Low,50000,1,16000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.27,D,4,11.04,19183.22,11613.1,0.0,399.97,munster
1066763,2011,01/12/2011,1012015,2.0,RENT,1,Low,83000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,11.81,14432.31018,12000.0,0.0,400.99,ulster
1066798,2011,01/12/2011,1112013,0.5,MORTGAGE,3,Low,52500,1,9500, 36 months,1,INDIVIDUAL,1,moving,10,Low,1,Bad Loan,1,12.69,B,2,23.54,7002.16,5366.65,0.0,318.68,ulster
1066639,2011,01/12/2011,1012015,0.5,OWN,2,Low,25000,1,7400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,8.45,9037.695679999999,7400.0,0.0,251.09,munster
1066633,2011,01/12/2011,1082012,10.0,MORTGAGE,3,Low,60000,1,14400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,16.92,15453.51,14400.0,0.0,488.6,leinster
1060644,2011,01/12/2011,1122012,7.0,MORTGAGE,3,Medium,120000,2,24250, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,23.91,G,7,12.96,22188.25,18100.0,0.0,519.76,munster
1066766,2011,01/12/2011,1112014,3.0,RENT,1,Low,68000,1,7200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,7.9,A,1,7.98,7730.87,6744.17,64.1,225.29,leinster
1066613,2011,01/12/2011,1022013,10.0,MORTGAGE,3,Low,53000,1,26000, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Bad Loan,1,16.77,D,4,11.77,9622.45,3946.3,1284.25,642.96,leinster
1065648,2011,01/12/2011,1102014,6.0,MORTGAGE,3,Low,69600,1,7000, 60 months,2,INDIVIDUAL,1,credit_card,1,Low,1,Bad Loan,1,11.71,B,2,26.22,6126.24,3452.36,883.68,154.69,ulster
1066768,2011,01/12/2011,1082012,0.5,RENT,1,Low,65000,1,4000, 36 months,1,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,7.51,A,1,18.17,4182.25,4000.0,0.0,124.45,ulster
1066617,2011,01/12/2011,1022012,10.0,MORTGAGE,3,Medium,144000,2,1500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.27,D,4,8.23,1521.6,1500.0,0.0,53.69,ulster
1062015,2011,01/12/2011,1022013,2.0,RENT,1,Low,75000,1,19600, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,11.62,21993.62,19600.0,0.0,654.94,Northern-Irl
1066598,2011,01/12/2011,1112013,7.0,MORTGAGE,3,Low,29000,1,2500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,18.7,2894.74,2500.0,0.0,82.69,munster
1066503,2011,01/12/2011,1072013,2.0,RENT,1,Low,70000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Bad Loan,1,12.69,B,2,2.69,6351.59,4513.35,333.11,335.45,ulster
1066530,2011,01/12/2011,1012015,5.0,RENT,1,Low,45000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,26.85,11051.5238,10000.0,0.0,307.04,cannught
1066520,2011,01/12/2011,1012015,5.0,MORTGAGE,3,Low,55200,1,4225, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,12.42,B,2,17.61,5081.022961,4225.0,0.0,141.18,ulster
1065929,2011,01/12/2011,1012015,7.0,MORTGAGE,3,Low,61440,1,3500, 36 months,1,INDIVIDUAL,1,vacation,11,Low,1,Good Loan,0,7.9,A,1,6.46,3942.078528,3500.0,0.0,109.52,ulster
1066582,2011,01/12/2011,1012015,10.0,MORTGAGE,3,Low,56000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,13.65,13262.20515,12000.0,0.0,368.45,leinster
